gene_name,log2FoldChange,pvalue
IGBP1P4,0.075765165,0.9702657
HNRNPDL,0.999408026,1.01522E-11
ENOPH1,0.088788611,0.595133609
TMEM150C,-0.008995899,0.969770779
AC067942.1,-0.254499382,0.45687118
AC067942.3,0.171468826,0.932769349
AC067942.2,1.324814455,0.060139999
SCD5,0.654081579,0.189559968
HTRA3,1.078696807,0.484081202
SEC31A,0.492158531,1.33008E-05
THAP9-AS1,0.010552633,0.973464974
THAP9,-0.585903736,0.182082646
LIN54,0.405731149,0.018409285
COPS4,-0.314222499,0.108154298
PLAC8,0.324721586,0.785775522
AC114781.2,-0.135036889,0.946665712
COQ2,-0.200522547,0.538059536
HPSE,0.396534396,0.838446276
HELQ,-0.354145012,0.357102115
MRPS18C,-0.184006576,0.671431007
ABRAXAS1,-0.619133749,0.093074698
SLC25A14P1,0.495309635,0.807429367
RPL30P5,-0.023971672,0.990579639
GPAT3,1.344058817,0.465653296
AC104825.2,0.218708059,0.914303948
ACOX3,1.077292399,4.71334E-05
AC021192.1,0.203562942,0.920722623
AC079160.1,0.18632071,0.908207353
AC025538.1,0.216592219,0.915124656
TRMT44,1.122359469,2.46144E-10
CDS1,0.377191308,0.01114777
WDFY3,0.304582922,0.003412661
AC105345.1,1.364070505,0.477918231
GAK,1.642854483,3.28533E-13
WDFY3-AS2,0.138142994,0.940519117
ARHGAP24,-0.453303475,0.297962743
GPR78,1.141094101,0.020454229
CPZ,1.414419832,0.006353724
AC104827.1,0.010004518,0.996072143
PTPN13,0.418125095,0.01440568
SLC10A6,0.018196783,0.992854608
AC093827.1,-0.196121124,0.923121918
C4orf36,-0.03974142,0.961325869
AC093827.2,-0.394705611,0.837332457
AC093827.3,0.236871505,0.899042197
AFF1,1.387946528,1.0567E-24
TECRP1,0.235360227,0.820197699
KLHL8,-0.056808188,0.786052932
AC092658.1,0.422010696,0.835410598
GAPDHP60,0.272304034,0.36176011
HSD17B13,0.361301592,0.85890217
AC108516.2,0.364634463,0.604267849
HSD17B11,0.72430705,0.002082138
AC112250.1,0.619992049,0.760329109
NUDT9,0.16422874,0.637047432
SPARCL1,0.54306733,0.60261825
AC093895.1,0.312164415,0.877946097
DSPP,0.081387147,0.968022091
MEPE,-0.207755652,0.918508176
AC093768.1,0.879643987,8.69227E-09
SPP1,0.070313461,0.857026501
PKD2,0.644656012,4.7071E-06
ABCG2,0.571366525,0.003706489
PPM1K,0.058320011,0.856343015
AC107067.1,0.043265719,0.983009684
HERC6,0.279915859,0.559319926
HERC5,-0.010308438,0.98505362
HMX1,0.028132507,0.988954781
NCOA4P2,-0.031810443,0.987506251
PYURF,-0.937594431,0.000916088
HERC3,0.606698349,0.006378115
PIGY,-0.306738245,0.860111328
NAP1L5,0.484765962,0.809721793
FAM13A-AS1,0.207257398,0.90142134
FAM13A,0.361685427,0.067133335
TIGD2,-0.73735384,0.359004809
GPRIN3,-0.480444592,0.813800308
AC097478.1,-0.049298306,0.769626068
UNC93B8,-0.012326667,0.995157574
SNCA,-0.112365991,0.817856668
AC097478.2,0.076459199,0.969964029
AC097478.4,-0.169901422,0.93337059
SNCA-AS1,0.161321332,0.936673175
MMRN1,0.007003982,0.996834139
AC073648.2,0.013617349,0.994654644
CCSER1,-0.083244916,0.587669985
AC073648.4,0.081387147,0.968022091
ENPP7P10,0.060341983,0.976316206
TMSB4XP8,0.789905927,0.016493323
FAM86KP,-0.031415228,0.987666915
ALG1L14P,0.085684197,0.96633496
PMPCAP1,0.981078017,0.630498008
LNCPRESS2,0.071204391,0.972020752
GRID2,-0.188574583,0.809607066
TMEM175,0.895353604,0.326355176
ATOH1,-0.225893044,0.911425108
AC096746.1,-0.070202312,0.972442284
SMARCAD1,-0.17312116,0.132125658
HPGDS,0.152488679,0.940164088
PDLIM5,0.039259139,0.817871027
AC108067.1,-0.11985386,0.95294027
BMPR1B,0.369581766,0.282932507
UNC93B7,0.085684197,0.96633496
UNC5C,-0.635207709,0.019536874
AC097493.3,-0.010698122,0.995799485
AC097493.4,0.434449436,0.830634329
AC106881.1,0.107924523,0.957652997
AC097493.2,0.085684197,0.96633496
SNRPCP13,0.071204391,0.972020752
PDHA2,0.341349208,0.866526006
DGKQ,0.883646314,0.029753258
LINC02267,0.214436139,0.764246182
ENPP7P11,-0.02432812,0.990439294
COX7A2P2,-0.506868755,0.330741607
FAM86MP,0.29186714,0.885722677
ALG1L3P,0.165974466,0.934851074
STPG2,-0.074801519,0.825605147
AC034154.1,-0.095154175,0.838289067
STPG2-AS1,-0.214396483,0.915979155
SLC2A9,5.96386E-05,0.999971321
SLC26A1,0.1894647,0.925717308
RPL5P12,0.778893129,0.305810217
AC019077.1,-0.560555672,0.761428032
RAP1GDS1,-0.073974306,0.614676859
AC058823.1,-0.227376937,0.910884315
TSPAN5,1.23744505,0.001037995
AC108159.1,0.081387147,0.968022091
AC114811.2,-0.156288028,0.938702526
IDUA,1.174396043,0.176152052
BTF3P13,0.045954124,0.981639854
EIF4E,0.170897719,0.137200548
TBCAP3,0.388369474,0.848358804
AC019131.1,0.298027113,0.883362457
METAP1,0.163340837,0.191658083
AC019131.2,-0.302652934,0.88162801
ADH5,-0.335138556,0.059011115
AP002026.1,0.413212195,0.172408685
ADH4,0.075138483,0.970483504
ADH6,-0.104435128,0.958992989
ADH1B,-0.095711202,0.962422563
ADH1C,-0.225893044,0.911425108
ADH7,0.883101874,0.601947352
AP001960.1,-0.146954162,0.942343081
C4orf17,0.085684197,0.96633496
TRMT10A,-0.319404223,0.526661013
MTTP,-0.152865741,0.94005146
AC083902.1,0.081387147,0.968022091
AC083902.2,-0.207755652,0.918508176
DAPP1,0.028503447,0.97974499
LAMTOR3,-0.736141108,2.00654E-06
DNAJB14,-0.193640555,0.07429679
AC097460.3,-0.218262534,0.914465307
H2AFZ,-0.51734491,0.002912045
AC097460.1,0.194283219,0.924033391
AC097460.2,0.063327172,0.97512046
RN7SL255P,-0.186873162,0.926699291
SNORA31,0.223657088,0.912312857
Y_RNA,-0.031095132,0.987787577
RNU6-47P,-0.136321586,0.946510728
RN7SKP230,-2.756664216,1.58806E-15
RN7SKP57,0.071204391,0.972020752
SNORA13,-2.562790164,2.75711E-15
RN7SKP89,0.157775714,0.938061829
RNU2-49P,-0.020143026,0.992086559
MIR1244-2,-0.845008667,0.002553537
RNU6-701P,-0.035496992,0.986055986
MIR5706,0.28323177,0.889080227
RN7SL711P,-0.13572717,0.946756217
RNU6-290P,0.085684197,0.96633496
Y_RNA,0.205146598,0.919542494
RNU6ATAC10P,-0.3287904,0.56009426
uc_338,-0.225893044,0.911425108
MIR3936,0.085684197,0.96633496
Y_RNA,-0.472431893,0.816193757
Y_RNA,-0.294410029,0.884837147
RNU6-757P,0.149407365,0.941340119
Vault,-2.149531232,2.32128E-08
SMAD5-AS1_2,-0.02192059,0.99138705
SMAD5-AS1_4,-0.302087943,0.881814067
SNORD63B,-0.305057788,0.880695937
SNORD63,-1.936070542,3.55557E-05
SNORA74D,-1.833708683,5.91391E-07
SNORA74A,-2.484344338,1.30894E-12
MIR6831,0.071204391,0.972020752
MIR3655,-0.342814258,0.866310699
VTRNA1-1,-2.242035484,1.10505E-07
VTRNA1-2,-2.164423044,0.011411491
VTRNA1-3,-2.365262717,1.91008E-16
Y_RNA,-0.02432812,0.990439294
RN7SL87P,-0.423223193,0.83541872
RN7SKP246,-0.023971672,0.990579639
uc_338,0.339055362,0.867414213
Metazoa_SRP,0.085684197,0.96633496
RN7SL868P,-0.222515607,0.912777949
MIR378A,0.081387147,0.968022091
Y_RNA,0.165974466,0.934851074
RN7SL803P,-0.218632604,0.914259612
Metazoa_SRP,-0.122535258,0.951887566
MIR378H,-0.225893044,0.911425108
RNU2-48P,-1.634261487,0.109706036
RNU6-164P,0.231788327,0.909122838
MIR103A1,0.027192457,0.989325499
RN7SL623P,0.085684197,0.96633496
Y_RNA,-0.023971672,0.990579639
SNORA57,-0.144699269,0.94321351
RNU6-1003P,-0.023971672,0.990579639
SNORA74B,-1.893498462,2.67867E-05
Y_RNA,-0.023971672,0.990579639
RN7SKP133,-0.038669066,0.984813048
RN7SKP148,0.14357101,0.943640506
RN7SKP70,-0.2040849,0.919981496
RNU1-39P,-1.07236315,0.575458453
MIR1229,-0.208378068,0.918306482
MIR340,0.165974466,0.934851074
RNU1-17P,0.063327172,0.97512046
SNORD96A,-2.328535623,9.81123E-10
SNORD95,-1.367919259,4.31557E-16
RNU6-705P,0.274303263,0.89257227
RNU6-738P,-0.218632604,0.914259612
RN7SKP207,-0.023971672,0.990579639
RNU6-358P,-0.225893044,0.911425108
RNU6-1079P,0.085684197,0.96633496
RNU6-378P,0.231788327,0.909122838
MIR579,-0.03188457,0.98747495
U3,-0.786421589,0.695588838
RNU6-1305P,0.256567363,0.899486628
RN7SL37P,-0.254164636,0.900465909
SNORD72,-1.690079326,0.273344147
RNU6-480P,-0.022415942,0.99119208
MIR581,-0.1132314,0.95555199
RN7SL801P,0.086277046,0.966124531
MIR4459,-0.090997127,0.964281031
MIR449B,0.071204391,0.972020752
RNU6ATAC2P,-1.021915439,0.068572242
Y_RNA,-0.344862156,0.865174428
RNU6-540P,0.071204391,0.972020752
RN7SKP79,-2.897867627,4.78913E-13
RN7SL153P,0.027352463,0.989258458
MIR4804,0.105557856,0.958571438
RNU6-658P,-0.038082395,0.98504491
SNORA40,0.085684197,0.96633496
SNORA47,-2.737692352,1.0273E-11
RNY3P1,-1.460637147,7.14286E-05
RN7SL378P,0.294430421,0.884726444
SCARNA18,-2.166779357,1.47683E-13
hsa-mir-3607,-1.693531166,0.010865242
MIR4636,0.05003801,0.980353556
uc_338,-0.225893044,0.911425108
SNORD123,-2.191484668,0.003670806
MTND6P22,-0.021300961,0.991630911
MTND5P10,-0.10118381,0.960290225
MTND4P35,-0.433250017,0.831199839
MTCO3P22,0.087987028,0.96545848
MTATP6P2,-0.02432812,0.990439294
MTCO2P22,-0.260682402,0.897939158
MTCO1P22,-0.093816642,0.96316833
AC092278.1,0.753708084,0.710717284
AC113385.3,0.565865286,0.780714797
AC021086.1,-0.6196878,0.298654517
AC116351.2,-0.023971672,0.990579639
FAM174A,-0.278439835,0.468734671
AC034229.2,0.085684197,0.96633496
AC034229.3,0.085684197,0.96633496
AC008948.1,0.169449543,0.933490521
SLCO4C1,-0.139698945,0.781275155
FAM173B,0.733654086,0.134702927
SLCO6A1,-0.10404581,0.938088925
CCT5,0.155759845,0.331043973
LINC00491,-0.125700959,0.944915543
PAM,0.0548007,0.643752121
CMBL,-0.011837044,0.98793289
EIF3KP1,-0.243272108,0.904737403
GIN1,-1.026023151,0.001593757
PPIP5K2,-0.566748168,7.73833E-10
C5orf30,-0.14944788,0.500219396
AC010406.1,-0.331302451,0.870424932
PDZPH1P,-1.511446678,0.450213928
AC012640.2,-0.025958227,0.989808844
LINC02115,0.081387147,0.968022091
MARCH6,0.49494042,8.42091E-07
NUDT12,-1.005533742,0.000534914
LINC02163,-0.100504997,0.960563408
AC099520.1,-0.137305135,0.717223687
ROPN1L-AS1,0.085684197,0.96633496
ROPN1L,-0.073905275,0.970988763
AC091987.1,0.249931704,0.90207671
SLC12A7,1.272983602,1.72083E-06
LINC02213,0.05805979,0.977192569
ANKRD33B,1.139721743,6.06908E-11
AC027313.1,1.048740373,0.27280523
AC106760.2,0.403302647,0.814824343
DAP,0.172256687,0.227645253
LINC01950,0.205047305,0.68952054
PSMC1P5,0.27173402,0.893651378
EFNA5,0.021090835,0.90665519
AC012629.2,0.157775714,0.938061829
AC024587.2,-0.200588776,0.921323159
AC024587.1,0.772497353,0.536934977
FBXL17,-0.131314257,0.782304717
AC133134.1,-0.665110759,0.508111907
LINC01023,0.267551013,0.895203025
FER,-0.131645716,0.125114596
AC034207.1,-1.165800616,0.038635835
AC109481.1,0.089527571,0.964870136
GJA1P1,1.590469365,0.382638881
AC008467.1,-0.073837982,0.967053602
PJA2,-0.152883488,0.380417574
KRT18P42,-1.404070371,0.348548114
MAN2A1,0.250873753,0.003476254
CTNND2,0.261223366,0.08243458
TMEM232,-0.333050667,0.277525969
SLC25A46,-0.786614449,1.13546E-06
BCLAF1P1,0.798189615,0.564528487
AC010395.1,0.364469935,0.857602025
AC010395.2,0.231788327,0.909122838
TSLP,-0.169196871,0.931534157
AC008572.1,0.029957741,0.988234166
WDR36,-0.342392008,0.11348627
AC010468.1,-0.293211555,0.175375164
CAMK4,0.184161848,0.502338452
STARD4,-0.062435675,0.719983845
STARD4-AS1,0.21373168,0.789814056
NREP,-0.152742471,0.101345786
NREP-AS1,0.271085387,0.893824607
EPB41L4A,0.931299473,1.05583E-05
EPB41L4A-AS1,-2.172220935,8.12847E-15
AC010261.1,0.161321332,0.936673175
AC104126.1,-0.218632604,0.914259612
AC010265.1,-0.023512236,0.990760522
EPB41L4A-AS2,-0.202060339,0.920752028
APC,0.060225965,0.600183919
CBX3P3,1.041758838,0.598541211
AC008575.1,0.182570131,0.322464471
AC008575.2,-0.072954964,0.850619019
SRP19,-0.281734459,0.622605662
REEP5,0.152535664,0.282215996
XBP1P1,-0.021300961,0.991630911
ZRSR1,0.368176046,0.856229451
AC008536.1,0.131991698,0.94818418
AC008536.3,0.081387147,0.968022091
DCP2,-0.305823628,0.009637706
MCC,0.772659779,4.92137E-09
AC079465.1,0.310949334,0.878421366
TSSK1B,0.085684197,0.96633496
YTHDC2,0.231137648,0.031332734
AC106789.1,0.235706014,0.90762735
KCNN2,-0.170444599,0.788886376
AC010230.1,-0.032752343,0.987140524
TRIM36,0.432094344,0.416192475
PGGT1B,-0.334088155,0.064587187
AC008494.1,0.076459199,0.969964029
CCDC112,0.284122807,0.23183702
CTNNA1P1,0.352088028,0.186451181
CCT5P1,0.91238687,0.11040935
FEM1C,-0.083849346,0.635593993
TMED7-TICAM2,-0.696397226,1.82348E-09
TICAM2,0.239263868,0.878760366
TMED7,-0.706302397,2.56467E-05
AC008549.3,0.118766517,0.95339415
CDO1,-0.158295234,0.806237965
ATG12,-0.646590783,0.001183551
AP3S1,-0.334746772,0.046492923
LVRN,-0.015997278,0.993710423
ARL14EPL,-0.157951322,0.938023264
ARL14EPL,0.085684197,0.96633496
AC034236.1,-0.766143522,4.76147E-06
AC034236.2,-0.293756043,0.88507505
COMMD10,-0.123229503,0.196700898
SEMA6A,0.801389731,1.36029E-10
SEMA6A-AS1,-0.311911266,0.525943357
RPS14P8,0.668664996,0.513243801
SEMA6A-AS2,-0.290470787,0.883488704
RPS17P2,-0.171729416,0.846976191
LINC02214,0.081387147,0.968022091
AC010267.1,-0.155256386,0.939088373
AC093534.2,0.272195592,0.893419998
LINC00992,-0.202466715,0.614375385
LINC02147,-0.162706936,0.796777737
LINC02208,-0.189587982,0.925690183
LINC02215,-0.225893044,0.911425108
AC093206.1,0.035253709,0.986155053
DTWD2,-0.609793933,0.029019141
PTMAP2,0.761015443,0.000439971
AC008629.1,0.222262691,0.912923286
AC008629.3,0.085684197,0.96633496
DMXL1,0.513454902,1.15593E-07
AC118465.1,0.211709682,0.916978326
LAMTOR3P2,0.248746385,0.902544348
TNFAIP8,0.919058744,8.9391E-08
HSD17B4,0.594327131,2.60579E-07
AC008550.1,0.10335668,0.959564249
SLC6A19,-0.021300961,0.991630911
AC008574.1,0.231788327,0.909122838
PRR16,-0.51128848,0.394872333
AC114284.1,-0.035429225,0.986086814
AC008565.1,0.161321332,0.936673175
AC010350.1,0.165974466,0.934851074
AC008568.1,0.298211816,0.883287269
AC106806.1,1.000532852,0.476303616
SRFBP1,-0.432134987,0.00169283
LOX,-0.033199677,0.986369629
AC010255.1,0.071204391,0.972020752
ZNF474,-0.260564149,0.89798639
AC010255.3,-0.292601877,0.885548606
SNCAIP,0.220819447,0.445020902
MGC32805,-0.401842055,0.843227636
LINC02201,0.183572929,0.928018046
SNX2,0.375373878,0.000148849
AC008669.1,-1.035149039,0.586607956
SNX24,0.495498637,4.08588E-05
PPIC,1.126160332,0.042164552
AC106786.2,0.211813026,0.917014518
AC106786.1,-0.091144471,0.96422022
PRDM6,-0.004878015,0.989711091
CEP120,0.370334512,0.021416444
KRT8P33,0.600244365,0.023603819
CSNK1G3,-0.340842033,0.001154396
KRT18P16,-0.265093017,0.558183124
LINC01170,-0.110743842,0.83320807
AC025465.1,0.286491957,0.887852503
ZNF608,0.594997645,3.8719E-07
AC113398.2,-0.038082395,0.98504491
AC113398.1,1.746812057,0.068021922
AC109458.1,0.058695688,0.976946664
TERT,1.17153794,0.530566293
LINC02240,-0.029351246,0.988471414
LINC01194,0.585965131,0.679004089
AC010235.1,0.193676921,0.921635934
GRAMD2B,0.638588281,0.014712335
AC093535.1,0.145838509,0.942750406
AC093535.2,-0.011697919,0.995405051
ALDH7A1,1.292556363,2.66005E-33
PHAX,0.210492526,0.413597688
AC099513.1,-0.218632604,0.914259612
TEX43,-0.127595154,0.949929502
BOLA3P3,0.079931619,0.968632021
HSPE1P10,0.081387147,0.968022091
AC137794.1,-0.059290148,0.976730157
LMNB1,0.864585839,2.84274E-11
MARCH3,0.353303472,0.646782919
C5orf63,0.061973712,0.975671373
MRPS5P3,0.161321332,0.936673175
AC011416.1,0.081387147,0.968022091
AC011416.3,0.461357566,0.82032404
AC011416.4,0.288447481,0.887052037
MEGF10,-0.190761992,0.826204929
HNRNPKP1,-0.077296165,0.948134362
PRRC1,-0.392356151,0.000731617
CTXN3,-0.009288965,0.996353559
CCDC192,0.343042851,0.865322857
CUL1P1,0.644593025,0.458210024
AC068658.1,-0.1155662,0.954622153
LINC01184,-0.572687222,0.052760055
SLC12A2,-0.225978267,0.091776742
KDELC1P1,0.107693171,0.957778798
FBN2,0.447937212,0.000550452
SLC27A6,0.494299523,0.003781945
AC008588.1,0.017358127,0.993186935
ISOC1,-0.480869297,0.099784273
LINC02220,-0.16269879,0.936170343
ADAMTS19-AS1,-0.020560475,0.991922303
ADAMTS19,0.173240123,0.290394895
AC008591.1,0.039745689,0.984398932
KIAA1024L,-0.415422518,0.838075411
CHSY3,-0.125489525,0.539411728
HSPA8P4,-0.236108328,0.907521434
AC113367.1,0.34203045,0.155529568
AC113367.3,0.628862139,0.741664201
HINT1,-0.810489751,6.34929E-08
LYRM7,-0.017382087,0.939001911
CDC42SE2,0.477397048,2.58932E-05
RAPGEF6,0.706588103,6.54596E-11
AC008695.1,0.733963695,9.24788E-19
FNIP1,0.718827339,4.581E-15
CLPTM1L,0.103506956,0.697082137
AC005593.1,0.073529172,0.9711137
MEIKIN,0.364469935,0.857602025
AC026398.1,0.271070287,0.75173743
ACSL6,-0.301508043,0.77213399
AC063976.3,-0.207755652,0.918508176
P4HA2,1.616852948,9.58752E-10
PDLIM4,1.82234804,0.048502041
SLC22A4,1.095945407,0.520708524
MIR3936HG,1.183900843,5.54613E-05
SLC22A5,0.503005424,0.148888827
C5orf56,-0.047848704,0.978619204
AC116366.3,0.721871108,7.77326E-08
AC116366.1,0.081387147,0.968022091
IRF1,-0.263861369,0.817254372
IL5,-0.093908458,0.963138304
RAD50,0.776861872,2.98205E-08
TH2LCRR,0.165974466,0.934851074
IL13,0.071204391,0.972020752
AC004039.1,0.071204391,0.972020752
KIF3A,0.324301353,0.091545695
CCNI2,0.122000216,0.951094899
SEPT8,0.372938204,0.005912189
SOWAHA,-1.354911066,8.71205E-14
SHROOM1,0.124172344,0.928113768
GDF9,-0.09365095,0.963250483
UQCRQ,-0.396177812,0.15100293
LEAP2,0.195912509,0.923201046
AFF4,0.796839477,2.22346E-16
AC010240.2,-0.305773399,0.88035909
AC010240.3,-0.347372765,0.864202951
AC010240.1,-0.167245935,0.927365662
ZCCHC10,0.615405633,0.016924296
AC113410.1,0.064193326,0.97477968
HSPA4,0.89247649,1.54475E-16
AC113410.3,0.224825317,0.911840602
AC010307.2,0.231788327,0.909122838
FSTL4,-0.733586506,0.255299623
C5orf15,0.069605658,0.720686983
VDAC1,0.108421582,0.346861881
AC008608.2,0.161321332,0.936673175
TCF7,0.418637876,0.304789499
SKP1,-0.252241847,0.052129557
AC104109.3,-0.043159449,0.825034094
PPP2CA,0.068462567,0.737457542
AC104109.4,0.395031672,0.053066866
AC104109.2,-0.23808841,0.906736566
CDKL3,0.714094407,0.31165187
UBE2B,0.686933656,5.8732E-06
AC109454.2,0.398151687,0.844611205
CDKN2AIPNL,-0.706875699,0.05362214
AC109454.1,-0.15876156,0.937729584
AC005355.1,-0.175574741,0.931125551
LINC01843,-0.023512236,0.990760522
JADE2,1.319596526,1.83619E-07
SAR1B,-0.134842648,0.527991223
SEC24A,0.486271192,2.22317E-05
CAMLG,0.686938692,0.010478938
DDX46,1.277186497,6.88607E-17
C5orf24,-0.049194959,0.761778635
TXNDC15,0.585909339,0.084693788
PCBD2,0.087965187,0.615122183
AC006077.2,0.133917325,0.947430214
MTCYBP18,-0.196282377,0.923043264
MTND6P4,-0.141040144,0.944670295
MTND5P11,-1.075504546,0.558181935
MTND4P12,-1.013770744,0.290066836
MTND4LP30,-0.222666044,0.912764716
CATSPER3,0.544121124,0.776671842
PITX1,0.169383576,0.933670502
C5orf66,1.448399963,0.349700606
AC008406.2,0.161321332,0.936673175
H2AFY,0.415125549,3.38188E-05
AC034206.1,-0.165682615,0.921734668
CXCL14,-0.655250888,0.038944281
AC114296.1,-0.18212424,0.928977996
SLC25A48,-0.42341067,0.766921981
IL9,0.077477867,0.969563343
LECT2,-0.026986909,0.989401617
FBXL21,-0.115461706,0.830796352
TGFBI,0.528626891,0.110839156
SMAD5-AS1,0.068261133,0.973185848
SMAD5,-0.371535942,3.36161E-06
AC009014.1,0.099200659,0.961072079
TRPC7,-0.158750078,0.859701371
TRPC7-AS1,-0.085232121,0.966549223
LINC01511,0.085684197,0.96633496
AC063980.1,-0.136651691,0.946379421
AC109439.2,0.040309248,0.984171783
AC109439.1,0.071204391,0.972020752
DNAH5,0.303880189,0.350713606
SPOCK1,0.462722758,0.186302198
KLHL3,1.004421047,1.22518E-05
HNRNPA0,0.377646767,0.031622711
NPY6R,0.071204391,0.972020752
AC106791.1,-0.040657624,0.984135376
MYOT,0.161321332,0.936673175
PKD2L2,0.550344496,0.742651575
FAM13B,0.853716038,1.66359E-17
AC113382.1,-0.035362926,0.986111275
WNT8A,0.161321332,0.936673175
NME5,0.483627336,0.765408028
BRD8,1.025898096,8.93458E-05
KIF20A,-0.298009994,0.065700169
CDC23,0.104393785,0.53109177
GFRA3,0.393559053,0.84643466
CDC25C,1.416374248,2.5714E-08
FAM53C,-0.296983982,0.124715223
KDM3B,0.923445919,3.36197E-19
REEP2,0.633683569,0.576370564
AC113403.1,0.228807982,0.910285976
EGR1,2.53249718,0.000549093
RPL7P19,-0.266229374,0.611390102
ETF1,-0.123173436,0.389179422
HSPA9,0.377659084,0.00919889
CTNNA1,0.8046052,3.29637E-21
AC034243.1,0.19242523,0.924546941
LRRTM2,-0.185212507,0.927338628
SIL1,0.848591864,0.001438926
AC011405.1,-0.089748537,0.964765532
RPL12P21,0.085684197,0.96633496
MATR3,-0.557590338,0.000770268
SNHG4,-2.027759006,3.27282E-13
SLC6A3,0.133669792,0.947525334
MATR3,0.358040185,0.001560218
PAIP2,0.799913197,1.69954E-05
SLC23A1,0.085684197,0.96633496
PROB1,0.106139203,0.958349401
SPATA24,0.232638119,0.900682465
DNAJC18,0.372862418,0.591851984
AC138517.2,0.071204391,0.972020752
TMEM173,-0.108094912,0.957552426
AC138517.1,0.142700937,0.94398709
NCOA4P4,-0.077615309,0.96932367
UBE2D2,1.106834788,1.2455E-15
CXXC5,0.715858028,0.001510614
AC008667.1,1.10932,0.424853906
